Directory,FileName,DateTimeOriginal,species,count,juvenile,moving,resting,eating,standing,interacting,male
G12/G12_R1/114EK113,05280589.JPG,5/28/19 2:12,,,,,,,,,
G12/G12_R1/114EK113,05280590.JPG,5/28/19 2:12,,,,,,,,,
G12/G12_R1/114EK113,05280591.JPG,5/28/19 2:12,,,,,,,,,
G12/G12_R1/114EK113,05280592.JPG,5/28/19 2:12,,,,,,,,,
G12/G12_R1/114EK113,05280593.JPG,5/28/19 2:12,,,,,,,,,
G12/G12_R1/114EK113,05280594.JPG,5/28/19 2:12,,,,,,,,,
G12/G12_R1/114EK113,05280595.JPG,5/28/19 2:12,,,,,,,,,
G12/G12_R1/114EK113,05280596.JPG,5/28/19 2:12,,,,,,,,,
G12/G12_R1/114EK113,05280597.JPG,5/28/19 2:12,,,,,,,,,
G12/G12_R1/114EK113,05280598.JPG,5/28/19 2:12,,,,,,,,,
G12/G12_R1/114EK113,05280599.JPG,5/28/19 2:12,,,,,,,,,
G12/G12_R1/114EK113,05280600.JPG,5/28/19 2:13,,,,,,,,,
G12/G12_R1/114EK113,05280601.JPG,5/28/19 2:13,,,,,,,,,
G12/G12_R1/114EK113,05280602.JPG,5/28/19 2:13,,,,,,,,,
G12/G12_R1/114EK113,05280603.JPG,5/28/19 2:13,,,,,,,,,
G12/G12_R1/114EK113,05280604.JPG,5/28/19 2:13,,,,,,,,,
G12/G12_R1/114EK113,05280605.JPG,5/28/19 2:13,,,,,,,,,
G12/G12_R1/114EK113,05280606.JPG,5/28/19 2:13,,,,,,,,,
G12/G12_R1/114EK113,05280607.JPG,5/28/19 2:13,,,,,,,,,
G12/G12_R1/114EK113,05280608.JPG,5/28/19 2:13,,,,,,,,,
G12/G12_R1/114EK113,05280609.JPG,5/28/19 2:13,,,,,,,,,
G12/G12_R1/114EK113,05280610.JPG,5/28/19 2:14,,,,,,,,,
G12/G12_R1/114EK113,05280611.JPG,5/28/19 2:14,,,,,,,,,
G12/G12_R1/114EK113,05280612.JPG,5/28/19 2:14,,,,,,,,,
G12/G12_R1/114EK113,05280613.JPG,5/28/19 2:14,,,,,,,,,
G12/G12_R1/114EK113,05280614.JPG,5/28/19 2:14,,,,,,,,,
G12/G12_R1/114EK113,05280615.JPG,5/28/19 2:14,,,,,,,,,
G12/G12_R1/114EK113,05280616.JPG,5/28/19 2:14,,,,,,,,,
G12/G12_R1/114EK113,05280617.JPG,5/28/19 2:14,,,,,,,,,
G12/G12_R1/114EK113,05280618.JPG,5/28/19 2:14,,,,,,,,,
G12/G12_R1/114EK113,05280619.JPG,5/28/19 2:14,,,,,,,,,
G12/G12_R1/114EK113,05280620.JPG,5/28/19 2:14,,,,,,,,,
G12/G12_R1/114EK113,05280621.JPG,5/28/19 2:14,,,,,,,,,
G12/G12_R1/114EK113,05280622.JPG,5/28/19 2:14,,,,,,,,,
G12/G12_R1/114EK113,05280623.JPG,5/28/19 2:14,,,,,,,,,
G12/G12_R1/114EK113,05280624.JPG,5/28/19 2:14,,,,,,,,,
G12/G12_R1/114EK113,05280625.JPG,5/28/19 2:14,,,,,,,,,
G12/G12_R1/114EK113,05280626.JPG,5/28/19 2:14,,,,,,,,,
G12/G12_R1/114EK113,05280627.JPG,5/28/19 2:14,,,,,,,,,
G12/G12_R1/114EK113,05280628.JPG,5/28/19 2:15,,,,,,,,,
G12/G12_R1/114EK113,05280629.JPG,5/28/19 2:15,,,,,,,,,
G12/G12_R1/114EK113,05280630.JPG,5/28/19 2:15,,,,,,,,,
G12/G12_R1/114EK113,05280631.JPG,5/28/19 2:15,,,,,,,,,
G12/G12_R1/114EK113,05280632.JPG,5/28/19 2:15,,,,,,,,,
G12/G12_R1/114EK113,05280633.JPG,5/28/19 2:15,,,,,,,,,
G12/G12_R1/114EK113,05280634.JPG,5/28/19 2:15,,,,,,,,,
G12/G12_R1/114EK113,05280635.JPG,5/28/19 2:15,,,,,,,,,
G12/G12_R1/114EK113,05280636.JPG,5/28/19 2:15,,,,,,,,,
G12/G12_R1/114EK113,05280637.JPG,5/28/19 2:15,,,,,,,,,
G12/G12_R1/114EK113,05280638.JPG,5/28/19 2:16,,,,,,,,,
G12/G12_R1/114EK113,05280639.JPG,5/28/19 2:16,,,,,,,,,
G12/G12_R1/114EK113,05280640.JPG,5/28/19 2:16,,,,,,,,,
G12/G12_R1/114EK113,05280641.JPG,5/28/19 2:16,,,,,,,,,
G12/G12_R1/114EK113,05280642.JPG,5/28/19 2:16,,,,,,,,,
G12/G12_R1/114EK113,05280643.JPG,5/28/19 2:16,,,,,,,,,
G12/G12_R1/114EK113,05280644.JPG,5/28/19 2:16,,,,,,,,,
G12/G12_R1/114EK113,05280645.JPG,5/28/19 2:16,,,,,,,,,
G12/G12_R1/114EK113,05280646.JPG,5/28/19 2:16,,,,,,,,,
G12/G12_R1/114EK113,05280647.JPG,5/28/19 2:16,,,,,,,,,
G12/G12_R1/114EK113,05280648.JPG,5/28/19 2:16,,,,,,,,,
G12/G12_R1/114EK113,05280649.JPG,5/28/19 2:16,,,,,,,,,
G12/G12_R1/114EK113,05280650.JPG,5/28/19 2:16,,,,,,,,,
G12/G12_R1/114EK113,05280651.JPG,5/28/19 2:16,,,,,,,,,
G12/G12_R1/114EK113,05280652.JPG,5/28/19 2:16,,,,,,,,,
G12/G12_R1/114EK113,05280653.JPG,5/28/19 2:16,,,,,,,,,
G12/G12_R1/114EK113,05280654.JPG,5/28/19 2:16,,,,,,,,,
G12/G12_R1/114EK113,05280655.JPG,5/28/19 2:16,,,,,,,,,
G12/G12_R1/114EK113,05280656.JPG,5/28/19 2:17,,,,,,,,,
G12/G12_R1/114EK113,05280657.JPG,5/28/19 2:17,,,,,,,,,
G12/G12_R1/114EK113,05280658.JPG,5/28/19 2:17,,,,,,,,,
G12/G12_R1/114EK113,05280659.JPG,5/28/19 2:17,,,,,,,,,
G12/G12_R1/114EK113,05280660.JPG,5/28/19 2:17,,,,,,,,,
G12/G12_R1/114EK113,05280661.JPG,5/28/19 2:17,,,,,,,,,
G12/G12_R1/114EK113,05280662.JPG,5/28/19 2:17,,,,,,,,,
G12/G12_R1/114EK113,05280663.JPG,5/28/19 2:17,,,,,,,,,
G12/G12_R1/114EK113,05280664.JPG,5/28/19 2:17,,,,,,,,,
G12/G12_R1/114EK113,05280665.JPG,5/28/19 2:17,,,,,,,,,
G12/G12_R1/114EK113,05280666.JPG,5/28/19 2:18,,,,,,,,,
G12/G12_R1/114EK113,05280667.JPG,5/28/19 2:18,,,,,,,,,
G12/G12_R1/114EK113,05280668.JPG,5/28/19 2:18,,,,,,,,,
G12/G12_R1/114EK113,05280669.JPG,5/28/19 2:18,,,,,,,,,
G12/G12_R1/114EK113,05280670.JPG,5/28/19 2:18,,,,,,,,,
G12/G12_R1/114EK113,05280671.JPG,5/28/19 2:18,,,,,,,,,
G12/G12_R1/114EK113,05280672.JPG,5/28/19 2:18,,,,,,,,,
G12/G12_R1/114EK113,05280673.JPG,5/28/19 2:18,,,,,,,,,
G12/G12_R1/114EK113,05280674.JPG,5/28/19 2:18,,,,,,,,,
G12/G12_R1/114EK113,05280675.JPG,5/28/19 2:18,,,,,,,,,
G12/G12_R1/114EK113,05280676.JPG,5/28/19 2:18,,,,,,,,,
G12/G12_R1/114EK113,05280677.JPG,5/28/19 2:18,,,,,,,,,
G12/G12_R1/114EK113,05280678.JPG,5/28/19 2:18,,,,,,,,,
G12/G12_R1/114EK113,05280679.JPG,5/28/19 2:18,,,,,,,,,
G12/G12_R1/114EK113,05280680.JPG,5/28/19 2:18,,,,,,,,,
G12/G12_R1/114EK113,05280681.JPG,5/28/19 2:18,,,,,,,,,
G12/G12_R1/114EK113,05280682.JPG,5/28/19 2:18,,,,,,,,,
G12/G12_R1/114EK113,05280683.JPG,5/28/19 2:18,,,,,,,,,
G12/G12_R1/114EK113,05280684.JPG,5/28/19 2:19,,,,,,,,,
G12/G12_R1/114EK113,05280685.JPG,5/28/19 2:19,,,,,,,,,
G12/G12_R1/114EK113,05280686.JPG,5/28/19 2:19,,,,,,,,,
G12/G12_R1/114EK113,05280687.JPG,5/28/19 2:19,,,,,,,,,
G12/G12_R1/114EK113,05280688.JPG,5/28/19 2:19,,,,,,,,,
G12/G12_R1/114EK113,05280689.JPG,5/28/19 2:19,,,,,,,,,
G12/G12_R1/114EK113,05280690.JPG,5/28/19 2:19,,,,,,,,,
G12/G12_R1/114EK113,05280691.JPG,5/28/19 2:19,,,,,,,,,
G12/G12_R1/114EK113,05280692.JPG,5/28/19 2:19,,,,,,,,,
G12/G12_R1/114EK113,05280693.JPG,5/28/19 2:19,,,,,,,,,
G12/G12_R1/114EK113,05280694.JPG,5/28/19 2:20,,,,,,,,,
G12/G12_R1/114EK113,05280695.JPG,5/28/19 2:20,,,,,,,,,
G12/G12_R1/114EK113,05280696.JPG,5/28/19 2:20,,,,,,,,,
G12/G12_R1/114EK113,05280697.JPG,5/28/19 2:20,,,,,,,,,
G12/G12_R1/114EK113,05280698.JPG,5/28/19 2:20,,,,,,,,,
G12/G12_R1/114EK113,05280699.JPG,5/28/19 2:20,,,,,,,,,
G12/G12_R1/114EK113,05280700.JPG,5/28/19 2:20,,,,,,,,,
G12/G12_R1/114EK113,05280701.JPG,5/28/19 2:20,,,,,,,,,
G12/G12_R1/114EK113,05280702.JPG,5/28/19 2:20,,,,,,,,,
G12/G12_R1/114EK113,05280703.JPG,5/28/19 2:20,,,,,,,,,
G12/G12_R1/114EK113,05280704.JPG,5/28/19 2:20,,,,,,,,,
G12/G12_R1/114EK113,05280705.JPG,5/28/19 2:20,,,,,,,,,
G12/G12_R1/114EK113,05280706.JPG,5/28/19 2:20,,,,,,,,,
G12/G12_R1/114EK113,05280707.JPG,5/28/19 2:20,,,,,,,,,
G12/G12_R1/114EK113,05280708.JPG,5/28/19 2:20,,,,,,,,,
G12/G12_R1/114EK113,05280709.JPG,5/28/19 2:20,,,,,,,,,
G12/G12_R1/114EK113,05280710.JPG,5/28/19 2:20,,,,,,,,,
G12/G12_R1/114EK113,05280711.JPG,5/28/19 2:20,,,,,,,,,
G12/G12_R1/114EK113,05280712.JPG,5/28/19 2:20,,,,,,,,,
G12/G12_R1/114EK113,05280713.JPG,5/28/19 2:20,,,,,,,,,
G12/G12_R1/114EK113,05280714.JPG,5/28/19 2:21,,,,,,,,,
G12/G12_R1/114EK113,05280715.JPG,5/28/19 2:21,,,,,,,,,
G12/G12_R1/114EK113,05280716.JPG,5/28/19 2:21,,,,,,,,,
G12/G12_R1/114EK113,05280717.JPG,5/28/19 2:21,,,,,,,,,
G12/G12_R1/114EK113,05280718.JPG,5/28/19 2:21,,,,,,,,,
G12/G12_R1/114EK113,05280719.JPG,5/28/19 2:21,,,,,,,,,
G12/G12_R1/114EK113,05280720.JPG,5/28/19 2:21,,,,,,,,,
G12/G12_R1/114EK113,05280721.JPG,5/28/19 2:21,,,,,,,,,
G12/G12_R1/114EK113,05280722.JPG,5/28/19 2:21,,,,,,,,,
G12/G12_R1/114EK113,05280723.JPG,5/28/19 2:21,,,,,,,,,
G12/G12_R1/114EK113,05280724.JPG,5/28/19 2:22,,,,,,,,,
G12/G12_R1/114EK113,05280725.JPG,5/28/19 2:22,,,,,,,,,
G12/G12_R1/114EK113,05280726.JPG,5/28/19 2:22,,,,,,,,,
G12/G12_R1/114EK113,05280727.JPG,5/28/19 2:22,,,,,,,,,
G12/G12_R1/114EK113,05280728.JPG,5/28/19 2:22,,,,,,,,,
G12/G12_R1/114EK113,05280729.JPG,5/28/19 2:22,,,,,,,,,
G12/G12_R1/114EK113,05280730.JPG,5/28/19 2:22,,,,,,,,,
G12/G12_R1/114EK113,05280731.JPG,5/28/19 2:22,,,,,,,,,
G12/G12_R1/114EK113,05280732.JPG,5/28/19 2:22,,,,,,,,,
G12/G12_R1/114EK113,05280733.JPG,5/28/19 2:22,,,,,,,,,
G12/G12_R1/114EK113,05280734.JPG,5/28/19 2:22,,,,,,,,,
G12/G12_R1/114EK113,05280735.JPG,5/28/19 2:22,,,,,,,,,
G12/G12_R1/114EK113,05280736.JPG,5/28/19 2:22,,,,,,,,,
G12/G12_R1/114EK113,05280737.JPG,5/28/19 2:22,,,,,,,,,
G12/G12_R1/114EK113,05280738.JPG,5/28/19 2:22,,,,,,,,,
G12/G12_R1/114EK113,05280739.JPG,5/28/19 2:22,,,,,,,,,
G12/G12_R1/114EK113,05280740.JPG,5/28/19 2:22,,,,,,,,,
G12/G12_R1/114EK113,05280741.JPG,5/28/19 2:22,,,,,,,,,
G12/G12_R1/114EK113,05280742.JPG,5/28/19 2:23,,,,,,,,,
G12/G12_R1/114EK113,05280743.JPG,5/28/19 2:23,,,,,,,,,
G12/G12_R1/114EK113,05280744.JPG,5/28/19 2:23,,,,,,,,,
G12/G12_R1/114EK113,05280745.JPG,5/28/19 2:23,,,,,,,,,
G12/G12_R1/114EK113,05280746.JPG,5/28/19 2:23,,,,,,,,,
G12/G12_R1/114EK113,05280747.JPG,5/28/19 2:23,,,,,,,,,
G12/G12_R1/114EK113,05280748.JPG,5/28/19 2:23,,,,,,,,,
G12/G12_R1/114EK113,05280749.JPG,5/28/19 2:23,,,,,,,,,
G12/G12_R1/114EK113,05280750.JPG,5/28/19 2:23,,,,,,,,,
G12/G12_R1/114EK113,05280751.JPG,5/28/19 2:23,,,,,,,,,
G12/G12_R1/114EK113,05280752.JPG,5/28/19 2:23,,,,,,,,,
G12/G12_R1/114EK113,05280753.JPG,5/28/19 2:23,,,,,,,,,
G12/G12_R1/114EK113,05280754.JPG,5/28/19 2:24,,,,,,,,,
G12/G12_R1/114EK113,05280755.JPG,5/28/19 2:24,,,,,,,,,
G12/G12_R1/114EK113,05280756.JPG,5/28/19 2:24,,,,,,,,,
G12/G12_R1/114EK113,05280757.JPG,5/28/19 2:24,,,,,,,,,
G12/G12_R1/114EK113,05280758.JPG,5/28/19 2:24,,,,,,,,,
G12/G12_R1/114EK113,05280759.JPG,5/28/19 2:24,,,,,,,,,
G12/G12_R1/114EK113,05280760.JPG,5/28/19 2:24,,,,,,,,,
G12/G12_R1/114EK113,05280761.JPG,5/28/19 2:24,,,,,,,,,
G12/G12_R1/114EK113,05280762.JPG,5/28/19 2:24,,,,,,,,,
G12/G12_R1/114EK113,05280763.JPG,5/28/19 2:24,,,,,,,,,
G12/G12_R1/114EK113,05280764.JPG,5/28/19 2:24,,,,,,,,,
G12/G12_R1/114EK113,05280765.JPG,5/28/19 2:24,,,,,,,,,
G12/G12_R1/114EK113,05280766.JPG,5/28/19 2:24,,,,,,,,,
G12/G12_R1/114EK113,05280767.JPG,5/28/19 2:24,,,,,,,,,
G12/G12_R1/114EK113,05280768.JPG,5/28/19 2:24,,,,,,,,,
G12/G12_R1/114EK113,05280769.JPG,5/28/19 2:24,,,,,,,,,
G12/G12_R1/114EK113,05280770.JPG,5/28/19 2:25,,,,,,,,,
G12/G12_R1/114EK113,05280771.JPG,5/28/19 2:25,,,,,,,,,
G12/G12_R1/114EK113,05280772.JPG,5/28/19 2:25,,,,,,,,,
G12/G12_R1/114EK113,05280773.JPG,5/28/19 2:25,,,,,,,,,
G12/G12_R1/114EK113,05280774.JPG,5/28/19 2:25,,,,,,,,,
G12/G12_R1/114EK113,05280775.JPG,5/28/19 2:25,,,,,,,,,
G12/G12_R1/114EK113,05280776.JPG,5/28/19 2:25,,,,,,,,,
G12/G12_R1/114EK113,05280777.JPG,5/28/19 2:25,,,,,,,,,
G12/G12_R1/114EK113,05280778.JPG,5/28/19 2:25,,,,,,,,,
G12/G12_R1/114EK113,05280779.JPG,5/28/19 2:25,,,,,,,,,
G12/G12_R1/114EK113,05280780.JPG,5/28/19 2:25,,,,,,,,,
G12/G12_R1/114EK113,05280781.JPG,5/28/19 2:25,,,,,,,,,
G12/G12_R1/114EK113,05280782.JPG,5/28/19 2:25,,,,,,,,,
G12/G12_R1/114EK113,05280783.JPG,5/28/19 2:25,,,,,,,,,
G12/G12_R1/114EK113,05280784.JPG,5/28/19 2:26,,,,,,,,,
G12/G12_R1/114EK113,05280785.JPG,5/28/19 2:26,,,,,,,,,
G12/G12_R1/114EK113,05280786.JPG,5/28/19 2:26,,,,,,,,,
G12/G12_R1/114EK113,05280787.JPG,5/28/19 2:26,,,,,,,,,
G12/G12_R1/114EK113,05280788.JPG,5/28/19 2:26,,,,,,,,,
G12/G12_R1/114EK113,05280789.JPG,5/28/19 2:26,,,,,,,,,
G12/G12_R1/114EK113,05280790.JPG,5/28/19 2:26,,,,,,,,,
G12/G12_R1/114EK113,05280791.JPG,5/28/19 2:26,,,,,,,,,
G12/G12_R1/114EK113,05280792.JPG,5/28/19 2:26,,,,,,,,,
G12/G12_R1/114EK113,05280793.JPG,5/28/19 2:26,,,,,,,,,
G12/G12_R1/114EK113,05280794.JPG,5/28/19 2:26,,,,,,,,,
G12/G12_R1/114EK113,05280795.JPG,5/28/19 2:26,,,,,,,,,
G12/G12_R1/114EK113,05280796.JPG,5/28/19 2:27,,,,,,,,,
G12/G12_R1/114EK113,05280797.JPG,5/28/19 2:27,,,,,,,,,
G12/G12_R1/114EK113,05280798.JPG,5/28/19 2:27,,,,,,,,,
G12/G12_R1/114EK113,05280799.JPG,5/28/19 2:27,,,,,,,,,
G12/G12_R1/114EK113,05280800.JPG,5/28/19 2:27,,,,,,,,,
G12/G12_R1/114EK113,05280801.JPG,5/28/19 2:27,,,,,,,,,
G12/G12_R1/114EK113,05280802.JPG,5/28/19 2:27,,,,,,,,,
G12/G12_R1/114EK113,05280803.JPG,5/28/19 2:27,,,,,,,,,
G12/G12_R1/114EK113,05280804.JPG,5/28/19 2:27,,,,,,,,,
G12/G12_R1/114EK113,05280805.JPG,5/28/19 2:27,,,,,,,,,
G12/G12_R1/114EK113,05280806.JPG,5/28/19 2:27,,,,,,,,,
G12/G12_R1/114EK113,05280807.JPG,5/28/19 2:27,,,,,,,,,
G12/G12_R1/114EK113,05280808.JPG,5/28/19 2:27,,,,,,,,,
G12/G12_R1/114EK113,05280809.JPG,5/28/19 2:27,,,,,,,,,
G12/G12_R1/114EK113,05280810.JPG,5/28/19 2:27,,,,,,,,,
G12/G12_R1/114EK113,05280811.JPG,5/28/19 2:27,,,,,,,,,
G12/G12_R1/114EK113,05280812.JPG,5/28/19 2:27,,,,,,,,,
G12/G12_R1/114EK113,05280813.JPG,5/28/19 2:27,,,,,,,,,
G12/G12_R1/114EK113,05280814.JPG,5/28/19 2:28,,,,,,,,,
G12/G12_R1/114EK113,05280815.JPG,5/28/19 2:28,,,,,,,,,
G12/G12_R1/114EK113,05280816.JPG,5/28/19 2:28,,,,,,,,,
G12/G12_R1/114EK113,05280817.JPG,5/28/19 2:28,,,,,,,,,
G12/G12_R1/114EK113,05280818.JPG,5/28/19 2:28,,,,,,,,,
G12/G12_R1/114EK113,05280819.JPG,5/28/19 2:28,,,,,,,,,
G12/G12_R1/114EK113,05280820.JPG,5/28/19 2:28,,,,,,,,,
G12/G12_R1/114EK113,05280821.JPG,5/28/19 2:28,,,,,,,,,
G12/G12_R1/114EK113,05280822.JPG,5/28/19 2:28,,,,,,,,,
G12/G12_R1/114EK113,05280823.JPG,5/28/19 2:28,,,,,,,,,
G12/G12_R1/114EK113,05280824.JPG,5/28/19 2:29,,,,,,,,,
G12/G12_R1/114EK113,05280825.JPG,5/28/19 2:29,,,,,,,,,
G12/G12_R1/114EK113,05280826.JPG,5/28/19 2:29,,,,,,,,,
G12/G12_R1/114EK113,05280827.JPG,5/28/19 2:29,,,,,,,,,
G12/G12_R1/114EK113,05280828.JPG,5/28/19 2:29,,,,,,,,,
G12/G12_R1/114EK113,05280829.JPG,5/28/19 2:29,,,,,,,,,
G12/G12_R1/114EK113,05280830.JPG,5/28/19 2:29,,,,,,,,,
G12/G12_R1/114EK113,05280831.JPG,5/28/19 2:29,,,,,,,,,
G12/G12_R1/114EK113,05280832.JPG,5/28/19 2:29,,,,,,,,,
G12/G12_R1/114EK113,05280833.JPG,5/28/19 2:29,,,,,,,,,
G12/G12_R1/114EK113,05280834.JPG,5/28/19 2:29,,,,,,,,,
G12/G12_R1/114EK113,05280835.JPG,5/28/19 2:29,,,,,,,,,
G12/G12_R1/114EK113,05280836.JPG,5/28/19 2:29,,,,,,,,,
G12/G12_R1/114EK113,05280837.JPG,5/28/19 2:29,,,,,,,,,
G12/G12_R1/114EK113,05280838.JPG,5/28/19 2:29,,,,,,,,,
G12/G12_R1/114EK113,05280839.JPG,5/28/19 2:29,,,,,,,,,
G12/G12_R1/114EK113,05280840.JPG,5/28/19 2:29,,,,,,,,,
G12/G12_R1/114EK113,05280841.JPG,5/28/19 2:29,,,,,,,,,
G12/G12_R1/114EK113,05280842.JPG,5/28/19 2:30,,,,,,,,,
G12/G12_R1/114EK113,05280843.JPG,5/28/19 2:30,,,,,,,,,
G12/G12_R1/114EK113,05280844.JPG,5/28/19 2:30,,,,,,,,,
G12/G12_R1/114EK113,05280845.JPG,5/28/19 2:30,,,,,,,,,
G12/G12_R1/114EK113,05280846.JPG,5/28/19 2:30,,,,,,,,,
G12/G12_R1/114EK113,05280847.JPG,5/28/19 2:30,,,,,,,,,
G12/G12_R1/114EK113,05280848.JPG,5/28/19 2:30,,,,,,,,,
G12/G12_R1/114EK113,05280849.JPG,5/28/19 2:30,,,,,,,,,
G12/G12_R1/114EK113,05280850.JPG,5/28/19 2:30,,,,,,,,,
G12/G12_R1/114EK113,05280851.JPG,5/28/19 2:30,,,,,,,,,
G12/G12_R1/114EK113,05280852.JPG,5/28/19 2:31,,,,,,,,,
G12/G12_R1/114EK113,05280853.JPG,5/28/19 2:31,,,,,,,,,
G12/G12_R1/114EK113,05280854.JPG,5/28/19 2:31,,,,,,,,,
G12/G12_R1/114EK113,05280855.JPG,5/28/19 2:31,,,,,,,,,
G12/G12_R1/114EK113,05280856.JPG,5/28/19 2:31,,,,,,,,,
G12/G12_R1/114EK113,05280857.JPG,5/28/19 2:31,,,,,,,,,
G12/G12_R1/114EK113,05280858.JPG,5/28/19 2:31,,,,,,,,,
G12/G12_R1/114EK113,05280859.JPG,5/28/19 2:31,,,,,,,,,
G12/G12_R1/114EK113,05280860.JPG,5/28/19 2:31,,,,,,,,,
G12/G12_R1/114EK113,05280861.JPG,5/28/19 2:31,,,,,,,,,
G12/G12_R1/114EK113,05280862.JPG,5/28/19 2:31,,,,,,,,,
G12/G12_R1/114EK113,05280863.JPG,5/28/19 2:31,,,,,,,,,
G12/G12_R1/114EK113,05280864.JPG,5/28/19 2:31,,,,,,,,,
G12/G12_R1/114EK113,05280865.JPG,5/28/19 2:31,,,,,,,,,
G12/G12_R1/114EK113,05280866.JPG,5/28/19 2:31,,,,,,,,,
G12/G12_R1/114EK113,05280867.JPG,5/28/19 2:31,,,,,,,,,
G12/G12_R1/114EK113,05280868.JPG,5/28/19 2:31,,,,,,,,,
G12/G12_R1/114EK113,05280869.JPG,5/28/19 2:31,,,,,,,,,
G12/G12_R1/114EK113,05280870.JPG,5/28/19 2:32,,,,,,,,,
G12/G12_R1/114EK113,05280871.JPG,5/28/19 2:32,,,,,,,,,
G12/G12_R1/114EK113,05280872.JPG,5/28/19 2:32,,,,,,,,,
G12/G12_R1/114EK113,05280873.JPG,5/28/19 2:32,,,,,,,,,
G12/G12_R1/114EK113,05280874.JPG,5/28/19 2:32,,,,,,,,,
G12/G12_R1/114EK113,05280875.JPG,5/28/19 2:32,,,,,,,,,
G12/G12_R1/114EK113,05280876.JPG,5/28/19 2:32,,,,,,,,,
G12/G12_R1/114EK113,05280877.JPG,5/28/19 2:32,,,,,,,,,
G12/G12_R1/114EK113,05280878.JPG,5/28/19 2:32,,,,,,,,,
G12/G12_R1/114EK113,05280879.JPG,5/28/19 2:32,,,,,,,,,
G12/G12_R1/114EK113,05280880.JPG,5/28/19 2:33,,,,,,,,,
G12/G12_R1/114EK113,05280881.JPG,5/28/19 2:33,,,,,,,,,
G12/G12_R1/114EK113,05280882.JPG,5/28/19 2:33,,,,,,,,,
G12/G12_R1/114EK113,05280883.JPG,5/28/19 2:33,,,,,,,,,
G12/G12_R1/114EK113,05280884.JPG,5/28/19 2:33,,,,,,,,,
G12/G12_R1/114EK113,05280885.JPG,5/28/19 2:33,,,,,,,,,
G12/G12_R1/114EK113,05280886.JPG,5/28/19 2:33,,,,,,,,,
G12/G12_R1/114EK113,05280887.JPG,5/28/19 2:33,,,,,,,,,
G12/G12_R1/114EK113,05280888.JPG,5/28/19 2:33,,,,,,,,,
G12/G12_R1/114EK113,05280889.JPG,5/28/19 2:33,,,,,,,,,
G12/G12_R1/114EK113,05280890.JPG,5/28/19 2:33,,,,,,,,,
G12/G12_R1/114EK113,05280891.JPG,5/28/19 2:33,,,,,,,,,
G12/G12_R1/114EK113,05280892.JPG,5/28/19 2:33,,,,,,,,,
G12/G12_R1/114EK113,05280893.JPG,5/28/19 2:33,,,,,,,,,
G12/G12_R1/114EK113,05280894.JPG,5/28/19 2:33,,,,,,,,,
G12/G12_R1/114EK113,05280895.JPG,5/28/19 2:33,,,,,,,,,
G12/G12_R1/114EK113,05280896.JPG,5/28/19 2:33,,,,,,,,,
G12/G12_R1/114EK113,05280897.JPG,5/28/19 2:33,,,,,,,,,
G12/G12_R1/114EK113,05280898.JPG,5/28/19 2:34,,,,,,,,,
G12/G12_R1/114EK113,05280899.JPG,5/28/19 2:34,,,,,,,,,
G12/G12_R1/114EK113,05280900.JPG,5/28/19 2:34,,,,,,,,,
G12/G12_R1/114EK113,05280901.JPG,5/28/19 2:34,,,,,,,,,
G12/G12_R1/114EK113,05280902.JPG,5/28/19 2:34,,,,,,,,,
G12/G12_R1/114EK113,05280903.JPG,5/28/19 2:34,,,,,,,,,
G12/G12_R1/114EK113,05280904.JPG,5/28/19 2:34,,,,,,,,,
G12/G12_R1/114EK113,05280905.JPG,5/28/19 2:34,,,,,,,,,
G12/G12_R1/114EK113,05280906.JPG,5/28/19 2:34,,,,,,,,,
G12/G12_R1/114EK113,05280907.JPG,5/28/19 2:34,,,,,,,,,
G12/G12_R1/114EK113,05280908.JPG,5/28/19 2:35,,,,,,,,,
G12/G12_R1/114EK113,05280909.JPG,5/28/19 2:35,,,,,,,,,
G12/G12_R1/114EK113,05280910.JPG,5/28/19 2:35,,,,,,,,,
G12/G12_R1/114EK113,05280911.JPG,5/28/19 2:35,,,,,,,,,
G12/G12_R1/114EK113,05280912.JPG,5/28/19 2:35,,,,,,,,,
G12/G12_R1/114EK113,05280913.JPG,5/28/19 2:35,,,,,,,,,
G12/G12_R1/114EK113,05280914.JPG,5/28/19 2:35,,,,,,,,,
G12/G12_R1/114EK113,05280915.JPG,5/28/19 2:35,,,,,,,,,
G12/G12_R1/114EK113,05280916.JPG,5/28/19 2:35,,,,,,,,,
G12/G12_R1/114EK113,05280917.JPG,5/28/19 2:35,,,,,,,,,
G12/G12_R1/114EK113,05280918.JPG,5/28/19 2:35,,,,,,,,,
G12/G12_R1/114EK113,05280919.JPG,5/28/19 2:35,,,,,,,,,
G12/G12_R1/114EK113,05280920.JPG,5/28/19 2:35,,,,,,,,,
G12/G12_R1/114EK113,05280921.JPG,5/28/19 2:35,,,,,,,,,
G12/G12_R1/114EK113,05280922.JPG,5/28/19 2:35,,,,,,,,,
G12/G12_R1/114EK113,05280923.JPG,5/28/19 2:35,,,,,,,,,
G12/G12_R1/114EK113,05280924.JPG,5/28/19 2:35,,,,,,,,,
G12/G12_R1/114EK113,05280925.JPG,5/28/19 2:35,,,,,,,,,
G12/G12_R1/114EK113,05280926.JPG,5/28/19 2:36,,,,,,,,,
G12/G12_R1/114EK113,05280927.JPG,5/28/19 2:36,,,,,,,,,
G12/G12_R1/114EK113,05280928.JPG,5/28/19 2:36,,,,,,,,,
